major,minor,outerR,beta,dH,clusters,R,rr,kbt,theta,time,substrate
135.0,20.0,175.0,0.12903225806451613,1.4640279603781883,1,160,100,0.0,10,2025000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4641751300487948,1,160,100,0.0,10,2050000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4643163822194745,1,160,100,0.0,10,2075000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4644523785745498,1,160,100,0.0,10,2100000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4645837039534235,1,160,100,0.0,10,2125000,patterned
135.0,20.0,175.0,0.12903225806451613,1.464710875541786,1,160,100,0.0,10,2150000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4648343509940693,1,160,100,0.0,10,2175000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4649545356034608,1,160,100,0.0,10,2200000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4650717886237359,1,160,100,0.0,10,2225000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4651864288372574,1,160,100,0.0,10,2250000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4652987394548542,1,160,100,0.0,10,2275000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4654089724251869,1,160,100,0.0,10,2300000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4655173522232823,1,160,100,0.0,10,2325000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4656240791776338,1,160,100,0.0,10,2350000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4657293323927014,1,160,100,0.0,10,2375000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4658332723141403,1,160,100,0.0,10,2400000,patterned
135.0,20.0,175.0,0.12903225806451613,1.465936042981119,1,160,100,0.0,10,2425000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4660377740013062,1,160,100,0.0,10,2450000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4661385822850093,1,160,100,0.0,10,2475000,patterned
135.0,20.0,175.0,0.12903225806451613,1.4662385735659698,1,160,100,0.0,10,2500000,patterned
0.0,0.0,0.0,NaN,-0.005999999999999998,1,180,20,0.0,10,0,patterned
176.0,4.0,184.0,0.022222222222222223,0.21483165047118624,0,180,20,0.0,10,25000,patterned
176.0,4.0,184.0,0.022222222222222223,0.21968774604030256,0,180,20,0.0,10,50000,patterned
176.0,4.0,184.0,0.022222222222222223,0.22482671938368623,0,180,20,0.0,10,75000,patterned
176.0,4.0,184.0,0.022222222222222223,0.23028096383224203,0,180,20,0.0,10,100000,patterned
176.0,4.0,184.0,0.022222222222222223,0.2366357949128585,0,180,20,0.0,10,125000,patterned
176.0,4.0,184.0,0.022222222222222223,0.24678204764575978,0,180,20,0.0,10,150000,patterned
176.0,4.0,184.0,0.022222222222222223,0.25907613536790364,0,180,20,0.0,10,175000,patterned
176.0,4.0,184.0,0.022222222222222223,0.2718070316458831,0,180,20,0.0,10,200000,patterned
176.0,4.0,184.0,0.022222222222222223,0.28569709827751594,0,180,20,0.0,10,225000,patterned
176.0,4.0,184.0,0.022222222222222223,0.29783368582312025,0,180,20,0.0,10,250000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3077486527097275,0,180,20,0.0,10,275000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3153657754982929,0,180,20,0.0,10,300000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3209334862131889,0,180,20,0.0,10,325000,patterned
176.0,4.0,184.0,0.022222222222222223,0.32521302649807876,0,180,20,0.0,10,350000,patterned
176.0,4.0,184.0,0.022222222222222223,0.32840099389035066,0,180,20,0.0,10,375000,patterned
176.0,4.0,184.0,0.022222222222222223,0.33083582437510584,0,180,20,0.0,10,400000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3328024903171494,0,180,20,0.0,10,425000,patterned
176.0,4.0,184.0,0.022222222222222223,0.33447821756040713,0,180,20,0.0,10,450000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3359735691699149,0,180,20,0.0,10,475000,patterned
176.0,4.0,184.0,0.022222222222222223,0.33828755866992055,0,180,20,0.0,10,500000,patterned
176.0,4.0,184.0,0.022222222222222223,0.34076643368267584,0,180,20,0.0,10,525000,patterned
176.0,4.0,184.0,0.022222222222222223,0.351120343960742,0,180,20,0.0,10,550000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3670026118863479,0,180,20,0.0,10,575000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3783471200523342,0,180,20,0.0,10,600000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3858691909263327,0,180,20,0.0,10,625000,patterned
176.0,4.0,184.0,0.022222222222222223,0.39068475611048725,0,180,20,0.0,10,650000,patterned
176.0,4.0,184.0,0.022222222222222223,0.3937851571154019,0,180,20,0.0,10,675000,patterned
176.0,4.0,184.0,0.022222222222222223,0.39586578621154617,0,180,20,0.0,10,700000,patterned
176.0,4.0,184.0,0.022222222222222223,0.39735922143674607,0,180,20,0.0,10,725000,patterned
176.0,4.0,184.0,0.022222222222222223,0.39851887908979916,0,180,20,0.0,10,750000,patterned
176.0,4.0,184.0,0.022222222222222223,0.39948951429304463,0,180,20,0.0,10,775000,patterned
176.0,4.0,184.0,0.022222222222222223,0.400353401831934,0,180,20,0.0,10,800000,patterned
176.0,4.0,184.0,0.022222222222222223,0.40115711738558474,0,180,20,0.0,10,825000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4019261211983284,0,180,20,0.0,10,850000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4026726939941117,0,180,20,0.0,10,875000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4033998584317842,0,180,20,0.0,10,900000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4041031440660445,0,180,20,0.0,10,925000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4047733093131762,0,180,20,0.0,10,950000,patterned
176.0,4.0,184.0,0.022222222222222223,0.40540131241990274,0,180,20,0.0,10,975000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4060980514734235,0,180,20,0.0,10,1000000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4068321502291766,0,180,20,0.0,10,1025000,patterned
176.0,4.0,184.0,0.022222222222222223,0.40752659104807076,0,180,20,0.0,10,1050000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4081861531243296,0,180,20,0.0,10,1075000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4089069003204492,0,180,20,0.0,10,1100000,patterned
176.0,4.0,184.0,0.022222222222222223,0.40990293710925096,0,180,20,0.0,10,1125000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4109125128632998,0,180,20,0.0,10,1150000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4119370986237076,0,180,20,0.0,10,1175000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4129782170722664,0,180,20,0.0,10,1200000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4140373847086437,0,180,20,0.0,10,1225000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4151159530018672,0,180,20,0.0,10,1250000,patterned
176.0,4.0,184.0,0.022222222222222223,0.41621477005539653,0,180,20,0.0,10,1275000,patterned
176.0,4.0,184.0,0.022222222222222223,0.41733379234747003,0,180,20,0.0,10,1300000,patterned
176.0,4.0,184.0,0.022222222222222223,0.41847212001571543,0,180,20,0.0,10,1325000,patterned
176.0,4.0,184.0,0.022222222222222223,0.419628114834572,0,180,20,0.0,10,1350000,patterned
176.0,4.0,184.0,0.022222222222222223,0.42079846137665206,0,180,20,0.0,10,1375000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4219777663710455,0,180,20,0.0,10,1400000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4231640036517932,0,180,20,0.0,10,1425000,patterned
176.0,4.0,184.0,0.022222222222222223,0.42436568232156185,0,180,20,0.0,10,1450000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4255877122674418,0,180,20,0.0,10,1475000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4268050396475457,0,180,20,0.0,10,1500000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4279685219647982,0,180,20,0.0,10,1525000,patterned
176.0,4.0,184.0,0.022222222222222223,0.42903577297180634,0,180,20,0.0,10,1550000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4299888973357423,0,180,20,0.0,10,1575000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4308320180929508,0,180,20,0.0,10,1600000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43158129856443417,0,180,20,0.0,10,1625000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4322564747997061,0,180,20,0.0,10,1650000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4328760628775912,0,180,20,0.0,10,1675000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43345542511082474,0,180,20,0.0,10,1700000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4340064403883249,0,180,20,0.0,10,1725000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4345378845177559,0,180,20,0.0,10,1750000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4350560442220616,0,180,20,0.0,10,1775000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43556535315927414,0,180,20,0.0,10,1800000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43606894228377613,0,180,20,0.0,10,1825000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43656905032249105,0,180,20,0.0,10,1850000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43706730209847855,0,180,20,0.0,10,1875000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43756489387861514,0,180,20,0.0,10,1900000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43806271699042243,0,180,20,0.0,10,1925000,patterned
176.0,4.0,184.0,0.022222222222222223,0.43856142997598957,0,180,20,0.0,10,1950000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4390614677961012,0,180,20,0.0,10,1975000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4395629512085361,0,180,20,0.0,10,2000000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4400654580090539,0,180,20,0.0,10,2025000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44056779364172693,0,180,20,0.0,10,2050000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44106828232927026,0,180,20,0.0,10,2075000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4415656977680666,0,180,20,0.0,10,2100000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4420597735818961,0,180,20,0.0,10,2125000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44255082731081435,0,180,20,0.0,10,2150000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44303925026205454,0,180,20,0.0,10,2175000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44352532964962915,0,180,20,0.0,10,2200000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44400927746290497,0,180,20,0.0,10,2225000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44449126392513166,0,180,20,0.0,10,2250000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44497138434808614,0,180,20,0.0,10,2275000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44544960802429995,0,180,20,0.0,10,2300000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44592582737450287,0,180,20,0.0,10,2325000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44640001955621156,0,180,20,0.0,10,2350000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44687235335048026,0,180,20,0.0,10,2375000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44734314607019887,0,180,20,0.0,10,2400000,patterned
176.0,4.0,184.0,0.022222222222222223,0.447812743972289,0,180,20,0.0,10,2425000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44828141506728153,0,180,20,0.0,10,2450000,patterned
176.0,4.0,184.0,0.022222222222222223,0.44874927934280595,0,180,20,0.0,10,2475000,patterned
176.0,4.0,184.0,0.022222222222222223,0.4492162613672317,0,180,20,0.0,10,2500000,patterned
0.0,0.0,0.0,NaN,-0.005999999999999998,1,180,30,0.0,10,0,patterned
173.0,7.0,187.0,0.03888888888888889,0.3492888188386265,1,180,30,0.0,10,25000,patterned
173.0,7.0,187.0,0.03888888888888889,0.34777965823661133,1,180,30,0.0,10,50000,patterned
173.0,7.0,187.0,0.03888888888888889,0.34942482091809773,1,180,30,0.0,10,75000,patterned
173.0,7.0,187.0,0.03888888888888889,0.3519573621736337,1,180,30,0.0,10,100000,patterned
173.0,7.0,187.0,0.03888888888888889,0.3551144448837699,1,180,30,0.0,10,125000,patterned
173.0,7.0,187.0,0.03888888888888889,0.3589158131139003,1,180,30,0.0,10,150000,patterned
173.0,7.0,187.0,0.03888888888888889,0.36342566367025503,1,180,30,0.0,10,175000,patterned
173.0,7.0,187.0,0.03888888888888889,0.36874442761279264,1,180,30,0.0,10,200000,patterned
173.0,7.0,187.0,0.03888888888888889,0.3750063158490854,1,180,30,0.0,10,225000,patterned
173.0,7.0,187.0,0.03888888888888889,0.38238259406085995,1,180,30,0.0,10,250000,patterned
173.0,7.0,187.0,0.03888888888888889,0.39109158871623134,1,180,30,0.0,10,275000,patterned
173.0,7.0,187.0,0.03888888888888889,0.40141900529406377,1,180,30,0.0,10,300000,patterned
173.0,7.0,187.0,0.03888888888888889,0.4137571929025322,1,180,30,0.0,10,325000,patterned
173.0,7.0,187.0,0.03888888888888889,0.4286833601223141,1,180,30,0.0,10,350000,patterned
173.0,7.0,187.0,0.03888888888888889,0.4471235466686866,1,180,30,0.0,10,375000,patterned
173.0,7.0,187.0,0.03888888888888889,0.4706769517082136,1,180,30,0.0,10,400000,patterned
173.0,7.0,187.0,0.03888888888888889,0.5008012503694417,1,180,30,0.0,10,425000,patterned
173.0,7.0,187.0,0.03888888888888889,0.5331183121813768,1,180,30,0.0,10,450000,patterned
173.0,7.0,187.0,0.03888888888888889,0.5632810320924687,1,180,30,0.0,10,475000,patterned
173.0,7.0,187.0,0.03888888888888889,0.5854339835384526,1,180,30,0.0,10,500000,patterned
173.0,7.0,187.0,0.03888888888888889,0.5968208684117753,1,180,30,0.0,10,525000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6018946608113053,1,180,30,0.0,10,550000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6044155884585405,1,180,30,0.0,10,575000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6075884082101958,1,180,30,0.0,10,600000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6116811904572615,1,180,30,0.0,10,625000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6140049419044057,1,180,30,0.0,10,650000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6292802085777227,1,180,30,0.0,10,675000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6538876817647814,1,180,30,0.0,10,700000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6679447497311538,1,180,30,0.0,10,725000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6752221769133939,1,180,30,0.0,10,750000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6788258665481717,1,180,30,0.0,10,775000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6806099053644715,1,180,30,0.0,10,800000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6892835354076641,1,180,30,0.0,10,825000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6962693624255836,1,180,30,0.0,10,850000,patterned
173.0,7.0,187.0,0.03888888888888889,0.6999491461723966,1,180,30,0.0,10,875000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7086567470359897,1,180,30,0.0,10,900000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7157281955065582,1,180,30,0.0,10,925000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7196148774165679,1,180,30,0.0,10,950000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7217163513098019,1,180,30,0.0,10,975000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7228555048268577,1,180,30,0.0,10,1000000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7234864155895186,1,180,30,0.0,10,1025000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7238517020961915,1,180,30,0.0,10,1050000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7240789214765005,1,180,30,0.0,10,1075000,patterned
173.0,7.0,187.0,0.03888888888888889,0.724234608070099,1,180,30,0.0,10,1100000,patterned
173.0,7.0,187.0,0.03888888888888889,0.724353337121412,1,180,30,0.0,10,1125000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7244530468673804,1,180,30,0.0,10,1150000,patterned
173.0,7.0,187.0,0.03888888888888889,0.724543038484692,1,180,30,0.0,10,1175000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7246281340310282,1,180,30,0.0,10,1200000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7247108332451725,1,180,30,0.0,10,1225000,patterned
173.0,7.0,187.0,0.03888888888888889,0.724792431573053,1,180,30,0.0,10,1250000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7248735997304918,1,180,30,0.0,10,1275000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7249546842484939,1,180,30,0.0,10,1300000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7250358634156909,1,180,30,0.0,10,1325000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7251172282442534,1,180,30,0.0,10,1350000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7251988245363199,1,180,30,0.0,10,1375000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7252806747538686,1,180,30,0.0,10,1400000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7253627893939598,1,180,30,0.0,10,1425000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7254451729056173,1,180,30,0.0,10,1450000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7255278267659767,1,180,30,0.0,10,1475000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7256107510752213,1,180,30,0.0,10,1500000,patterned
173.0,7.0,187.0,0.03888888888888889,0.725693945380254,1,180,30,0.0,10,1525000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7257774090945274,1,180,30,0.0,10,1550000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7258611417083521,1,180,30,0.0,10,1575000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7259451428885276,1,180,30,0.0,10,1600000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7260568629451576,1,180,30,0.0,10,1625000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7261698811449423,1,180,30,0.0,10,1650000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7262828989583439,1,180,30,0.0,10,1675000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7263959208905105,1,180,30,0.0,10,1700000,patterned
173.0,7.0,187.0,0.03888888888888889,0.726508951292122,1,180,30,0.0,10,1725000,patterned
173.0,7.0,187.0,0.03888888888888889,0.726621994374989,1,180,30,0.0,10,1750000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7267350542252675,1,180,30,0.0,10,1775000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7268481348157082,1,180,30,0.0,10,1800000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7269612400166947,1,180,30,0.0,10,1825000,patterned
173.0,7.0,187.0,0.03888888888888889,0.72707437360626,1,180,30,0.0,10,1850000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7271875392794268,1,180,30,0.0,10,1875000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7273007406567524,1,180,30,0.0,10,1900000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7274139812924811,1,180,30,0.0,10,1925000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7275272646814427,1,180,30,0.0,10,1950000,patterned
173.0,7.0,187.0,0.03888888888888889,0.727640594265946,1,180,30,0.0,10,1975000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7277539734418068,1,180,30,0.0,10,2000000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7278674055641676,1,180,30,0.0,10,2025000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7279808939520398,1,180,30,0.0,10,2050000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7280944418934324,1,180,30,0.0,10,2075000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7282080526494049,1,180,30,0.0,10,2100000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7283217294576861,1,180,30,0.0,10,2125000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7284354755362089,1,180,30,0.0,10,2150000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7285492940865427,1,180,30,0.0,10,2175000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7286631882958886,1,180,30,0.0,10,2200000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7287771613403289,1,180,30,0.0,10,2225000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7288912163866815,1,180,30,0.0,10,2250000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7290053565946826,1,180,30,0.0,10,2275000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7291195851183826,1,180,30,0.0,10,2300000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7292339051081517,1,180,30,0.0,10,2325000,patterned
173.0,7.0,187.0,0.03888888888888889,0.729348319712067,1,180,30,0.0,10,2350000,patterned
173.0,7.0,187.0,0.03888888888888889,0.729462832076684,1,180,30,0.0,10,2375000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7295774453488334,1,180,30,0.0,10,2400000,patterned
173.0,7.0,187.0,0.03888888888888889,0.729692162676089,1,180,30,0.0,10,2425000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7298069872075725,1,180,30,0.0,10,2450000,patterned
173.0,7.0,187.0,0.03888888888888889,0.7299219220950489,1,180,30,0.0,10,2475000,patterned
173.0,7.0,187.0,0.03888888888888889,0.730036970493412,1,180,30,0.0,10,2500000,patterned
0.0,0.0,0.0,NaN,-0.005999999999999998,1,180,40,0.0,10,0,patterned
170.0,10.0,190.0,0.05555555555555555,0.4947653992407415,1,180,40,0.0,10,25000,patterned
170.0,10.0,190.0,0.05555555555555555,0.49354884305326135,1,180,40,0.0,10,50000,patterned
170.0,10.0,190.0,0.05555555555555555,0.49365659547336116,1,180,40,0.0,10,75000,patterned
170.0,10.0,190.0,0.05555555555555555,0.4939371093033534,1,180,40,0.0,10,100000,patterned
170.0,10.0,190.0,0.05555555555555555,0.4943137311420771,1,180,40,0.0,10,125000,patterned
170.0,10.0,190.0,0.05555555555555555,0.4947502470157328,1,180,40,0.0,10,150000,patterned
170.0,10.0,190.0,0.05555555555555555,0.495764413530981,1,180,40,0.0,10,175000,patterned
170.0,10.0,190.0,0.05555555555555555,0.49714567805294857,1,180,40,0.0,10,200000,patterned
170.0,10.0,190.0,0.05555555555555555,0.4985653609909817,1,180,40,0.0,10,225000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5000468143884487,1,180,40,0.0,10,250000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5016129033888513,1,180,40,0.0,10,275000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5032863806356758,1,180,40,0.0,10,300000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5050902919069346,1,180,40,0.0,10,325000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5070483707106013,1,180,40,0.0,10,350000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5091854123354467,1,180,40,0.0,10,375000,patterned
170.0,10.0,190.0,0.05555555555555555,0.511527631759796,1,180,40,0.0,10,400000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5141042929681776,1,180,40,0.0,10,425000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5169702889523603,1,180,40,0.0,10,450000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5201390284094431,1,180,40,0.0,10,475000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5236469723055228,1,180,40,0.0,10,500000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5275340773535477,1,180,40,0.0,10,525000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5318443653886444,1,180,40,0.0,10,550000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5366266249316486,1,180,40,0.0,10,575000,patterned
170.0,10.0,190.0,0.05555555555555555,0.541935307348291,1,180,40,0.0,10,600000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5478317105949515,1,180,40,0.0,10,625000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5543855923995181,1,180,40,0.0,10,650000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5616774347721799,1,180,40,0.0,10,675000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5698017163908207,1,180,40,0.0,10,700000,patterned
170.0,10.0,190.0,0.05555555555555555,0.578871781591136,1,180,40,0.0,10,725000,patterned
170.0,10.0,190.0,0.05555555555555555,0.5890273053972575,1,180,40,0.0,10,750000,patterned
170.0,10.0,190.0,0.05555555555555555,0.6004461071184584,1,180,40,0.0,10,775000,patterned
170.0,10.0,190.0,0.05555555555555555,0.6133635348843532,1,180,40,0.0,10,800000,patterned
170.0,10.0,190.0,0.05555555555555555,0.6282307972661463,1,180,40,0.0,10,825000,patterned
170.0,10.0,190.0,0.05555555555555555,0.6456598943723031,1,180,40,0.0,10,850000,patterned
170.0,10.0,190.0,0.05555555555555555,0.666170539889259,1,180,40,0.0,10,875000,patterned
170.0,10.0,190.0,0.05555555555555555,0.6910925589414518,1,180,40,0.0,10,900000,patterned
170.0,10.0,190.0,0.05555555555555555,0.7235594150716745,1,180,40,0.0,10,925000,patterned
170.0,10.0,190.0,0.05555555555555555,0.7704671506397267,1,180,40,0.0,10,950000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8178228637391947,1,180,40,0.0,10,975000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8494924044238692,1,180,40,0.0,10,1000000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8665098375963335,1,180,40,0.0,10,1025000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8747183556562742,1,180,40,0.0,10,1050000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8786164858814635,1,180,40,0.0,10,1075000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8805810988020952,1,180,40,0.0,10,1100000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8816953056275418,1,180,40,0.0,10,1125000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8824265176010802,1,180,40,0.0,10,1150000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8829694278407022,1,180,40,0.0,10,1175000,patterned
170.0,10.0,190.0,0.05555555555555555,0.883400462963504,1,180,40,0.0,10,1200000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8837554256679474,1,180,40,0.0,10,1225000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8840591842592102,1,180,40,0.0,10,1250000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8843292184637508,1,180,40,0.0,10,1275000,patterned
170.0,10.0,190.0,0.05555555555555555,0.8900618058555977,1,180,40,0.0,10,1300000,patterned
170.0,10.0,190.0,0.05555555555555555,0.9284215877053023,1,180,40,0.0,10,1325000,patterned
170.0,10.0,190.0,0.05555555555555555,0.9565047437689023,1,180,40,0.0,10,1350000,patterned
170.0,10.0,190.0,0.05555555555555555,0.9753035378563037,1,180,40,0.0,10,1375000,patterned
170.0,10.0,190.0,0.05555555555555555,0.987060886914014,1,180,40,0.0,10,1400000,patterned
170.0,10.0,190.0,0.05555555555555555,0.9940951505500857,1,180,40,0.0,10,1425000,patterned
170.0,10.0,190.0,0.05555555555555555,0.9982028084009593,1,180,40,0.0,10,1450000,patterned
170.0,10.0,190.0,0.05555555555555555,1.00058229461937,1,180,40,0.0,10,1475000,patterned
